soc_code,occ_title,emp_2024,emp_2034,pct_chg_2024_2034,openings_2024_2034,median_wage_2024,education_2024,emp_2021,emp_2031,pct_chg_2021_2031,openings_2021_2031,bls_merge,revision_pp,aioe_felten,gpts_dv_rating_alpha,gpts_dv_rating_beta,gpts_dv_rating_gamma,gpts_human_rating_alpha,gpts_human_rating_beta,gpts_human_rating_gamma,aei_observed_exposure,n_onet_tasks,mean_task_importance,aei_claude_usage_share,gpts_task_alpha_mean,gpts_task_beta_mean,gpts_task_gamma_mean
43-3071,Tellers,347.4,302.5,-12.9,29.8,39340.0,High school diploma or equivalent,378.0,334.3,-11.6,35.1,both_vintages,-1.3000000000000007,0.4727723,0.3125,0.5416666666666666,0.7708333333333333,0.2291666666666666,0.3333333333333333,0.4375,0.0231,28.0,4.275714285714286,0.0116059800582557,0.35714285714285715,0.5714285714285714,0.7857142857142857
43-3099,"Financial clerks, all other",38.9,39.4,1.4,4.0,52150.0,High school diploma or equivalent,31.9,33.3,4.4,3.8,both_vintages,-3.0000000000000004,,,,,,,,,,,,,,
43-4011,Brokerage clerks,40.8,36.9,-9.5,4.1,62940.0,High school diploma or equivalent,41.0,38.9,-5.1,4.5,both_vintages,-4.4,1.144877,0.5333333333333333,0.7666666666666666,1.0,0.7333333333333333,0.8,0.8666666666666667,0.1744,10.0,3.9850000000000003,0.0087301619907233,0.4,0.7,1.0
43-4021,Correspondence clerks,6.9,6.5,-5.6,0.7,46740.0,High school diploma or equivalent,7.8,7.6,-2.1,0.9,both_vintages,-3.4999999999999996,1.149758,0.9642857142857142,0.9642857142857142,0.9642857142857142,0.5714285714285714,0.7321428571428571,0.8928571428571428,0.2786,17.0,3.725882352941176,0.2585155027135396,0.9411764705882353,0.9411764705882353,0.9411764705882353
43-4031,"Court, municipal, and license clerks",180.4,185.9,3.0,18.5,47700.0,High school diploma or equivalent,156.8,159.8,1.9,18.3,both_vintages,1.1,1.166267,0.4363636363636363,0.7,0.9636363636363636,0.3090909090909091,0.5909090909090908,0.8727272727272727,0.102,30.0,4.368888888888889,0.06717089343450709,0.4,0.6833333333333333,0.9666666666666667
43-4041,"Credit authorizers, checkers, and clerks",12.0,11.3,-6.2,1.0,49130.0,High school diploma or equivalent,17.3,16.6,-3.9,1.7,both_vintages,-2.3000000000000003,1.440296,0.35,0.65,0.95,0.25,0.5750000000000001,0.9,0.1296,16.0,3.9545454545454546,0.0316339987428565,0.375,0.65625,0.9375
43-4051,Customer service representatives,2814.0,2660.3,-5.5,341.7,42830.0,High school diploma or equivalent,2898.9,2793.6,-3.6,389.4,both_vintages,-1.9,0.9562519,0.1363636363636363,0.5681818181818182,1.0,0.5454545454545454,0.7045454545454546,0.8636363636363636,0.7011,13.0,4.053846153846154,0.0654248610363625,0.15384615384615385,0.5769230769230769,1.0
43-4061,"Eligibility interviewers, government programs",166.8,168.5,1.0,14.0,51500.0,High school diploma or equivalent,156.9,156.9,0.0,15.4,both_vintages,1.0,1.226286,0.4,0.68,0.96,0.28,0.62,0.96,0.0597,17.0,4.205294117647059,0.0452941345636355,0.4117647058823529,0.6764705882352942,0.9411764705882353
43-4071,File clerks,84.3,70.9,-15.9,7.3,41270.0,High school diploma or equivalent,93.4,82.2,-11.9,10.0,both_vintages,-4.0,0.2839743,0.6764705882352942,0.7941176470588235,0.9117647058823528,0.1764705882352941,0.4705882352941176,0.7647058823529411,0.1568,19.0,3.966315789473684,0.08103644483153849,0.631578947368421,0.7631578947368421,0.8947368421052632
43-4081,"Hotel, motel, and resort desk clerks",264.2,274.0,3.7,43.6,34270.0,High school diploma or equivalent,238.8,273.1,14.4,49.2,both_vintages,-10.7,0.6063127,0.2051282051282051,0.5,0.7948717948717948,0.2051282051282051,0.3974358974358974,0.5897435897435898,0.1725,20.0,4.441,0.015200752642671199,0.2,0.5,0.8
43-4111,"Interviewers, except eligibility and loan",164.3,145.1,-11.6,15.8,43830.0,High school diploma or equivalent,176.3,161.7,-8.3,20.7,both_vintages,-3.299999999999999,1.297031,0.5172413793103449,0.6724137931034483,0.8275862068965517,0.3103448275862069,0.4310344827586206,0.5517241379310345,0.3851,16.0,4.06125,0.188057960058995,0.5,0.65625,0.8125
43-4121,"Library assistants, clerical",84.5,78.9,-6.7,12.8,36010.0,High school diploma or equivalent,82.5,79.5,-3.7,13.3,both_vintages,-3.0,0.2038919,0.3275862068965517,0.5344827586206896,0.7413793103448276,0.2413793103448275,0.4396551724137931,0.6379310344827586,0.0978,32.0,3.8578125,0.1233520535395156,0.34375,0.546875,0.75
43-4131,Loan interviewers and clerks,177.6,173.5,-2.3,13.3,48950.0,High school diploma or equivalent,247.0,245.4,-0.7,23.3,both_vintages,-1.5999999999999999,1.364395,0.1875,0.59375,1.0,0.125,0.5,0.875,0.2022,18.0,4.349444444444445,0.0236227912690162,0.16666666666666666,0.5833333333333334,1.0
43-4141,New accounts clerks,38.9,33.8,-13.2,2.3,46610.0,High school diploma or equivalent,41.7,36.9,-11.6,3.9,both_vintages,-1.5999999999999996,1.174998,0.28,0.56,0.8400000000000001,0.52,0.6,0.68,0.0,15.0,4.082666666666666,0.0,0.26666666666666666,0.5666666666666667,0.8666666666666667
43-4151,Order clerks,89.5,74.1,-17.2,8.0,44660.0,"Some college, no degree",143.9,119.7,-16.8,13.0,both_vintages,-0.3999999999999986,0.8388861,0.4285714285714285,0.7142857142857143,1.0,0.4285714285714285,0.6,0.7714285714285714,0.0748,19.0,4.126315789473685,0.012427642363265,0.42105263157894735,0.7105263157894737,1.0
43-4161,"Human resources assistants, except payroll and timekeeping",95.2,88.4,-7.1,9.0,49440.0,Associate's degree,106.1,101.3,-4.5,11.2,both_vintages,-2.5999999999999996,1.353098,0.2758620689655172,0.6206896551724138,0.9655172413793104,0.1379310344827586,0.4655172413793103,0.7931034482758621,0.4046,19.0,3.7263157894736842,0.07199815947643651,0.2631578947368421,0.6052631578947368,0.9473684210526315
43-4171,Receptionists and information clerks,1007.2,1007.6,0.0,128.5,37230.0,High school diploma or equivalent,1037.1,1041.4,0.4,142.3,both_vintages,-0.4,1.013186,0.2,0.5333333333333333,0.8666666666666667,0.4333333333333333,0.5833333333333334,0.7333333333333333,0.4338,18.0,3.9883333333333337,0.15878624044303988,0.2222222222222222,0.5555555555555556,0.8888888888888888
43-4181,Reservation and transportation ticket agents and travel clerks,131.9,135.6,2.8,14.4,41460.0,High school diploma or equivalent,109.2,117.3,7.4,14.3,both_vintages,-4.6000000000000005,0.227312,0.1142857142857142,0.4571428571428571,0.7999999999999999,0.3714285714285714,0.5285714285714286,0.6857142857142857,0.2467,21.0,4.259047619047619,0.0207469732014838,0.09523809523809523,0.4523809523809524,0.8095238095238095
43-4199,"Information and record clerks, all other",153.3,153.0,-0.2,17.8,48360.0,High school diploma or equivalent,165.6,169.8,2.6,20.1,both_vintages,-2.8000000000000003,,,,,,,,,,,,,,
43-5011,Cargo and freight agents,100.6,109.2,8.5,8.8,49900.0,High school diploma or equivalent,88.6,96.5,8.8,11.2,both_vintages,-0.3000000000000007,1.405415,0.20611778158947963,0.5273013150371642,0.8484848484848485,0.21526586620926239,0.4288164665523156,0.6423670668953687,0.0165,55.0,3.8045454545454547,0.0401587451573273,0.18181818181818182,0.5,0.8181818181818182
43-5021,Couriers and messengers,247.2,267.6,8.2,27.9,38340.0,High school diploma or equivalent,178.9,178.3,-0.3,19.1,both_vintages,8.5,-0.9591126,0.2413793103448275,0.3103448275862069,0.3793103448275862,0.0,0.1551724137931034,0.3103448275862069,0.0412,15.0,4.294666666666667,0.0121195189988866,0.26666666666666666,0.3333333333333333,0.4
43-5031,Public safety telecommunicators,105.2,108.9,3.5,10.7,50730.0,High school diploma or equivalent,99.5,103.2,3.6,10.9,both_vintages,-0.10000000000000009,0.9074452,0.40625,0.65625,0.90625,0.4375,0.59375,0.75,0.0465,18.0,4.562777777777778,0.0264986093365486,0.3888888888888889,0.6388888888888888,0.8888888888888888
43-5032,"Dispatchers, except police, fire, and ambulance",218.7,216.7,-0.9,18.5,48880.0,High school diploma or equivalent,202.9,203.0,0.1,20.7,both_vintages,-1.0,1.234523,0.3478260869565217,0.6739130434782609,1.0,0.3478260869565217,0.6521739130434783,0.9565217391304348,0.2258,12.0,4.355833333333334,0.0029785258556585,0.3333333333333333,0.6666666666666666,1.0
43-5041,"Meter readers, utilities",20.1,17.7,-12.0,1.3,49180.0,High school diploma or equivalent,24.5,21.8,-10.9,1.6,both_vintages,-1.0999999999999996,-0.9723772,0.3333333333333333,0.4374999999999999,0.5416666666666666,0.0833333333333333,0.3541666666666666,0.625,0.0,12.0,4.058333333333334,0.0,0.3333333333333333,0.4166666666666667,0.5
43-5051,Postal service clerks,74.2,71.6,-3.5,6.1,61630.0,No formal educational credential,76.3,72.7,-4.8,6.4,both_vintages,1.2999999999999998,-0.5186997,0.1481481481481481,0.3148148148148147,0.4814814814814814,0.1481481481481481,0.2777777777777778,0.4074074074074074,0.0,19.0,4.278421052631579,0.0020541557625231,0.15789473684210525,0.3684210526315789,0.5789473684210527
43-5052,Postal service mail carriers,319.4,308.1,-3.5,20.6,57490.0,No formal educational credential,322.9,307.4,-4.8,22.8,both_vintages,1.2999999999999998,-1.064715,0.2051282051282051,0.2307692307692307,0.2564102564102564,0.1794871794871795,0.3461538461538461,0.5128205128205128,0.0,21.0,4.247142857142857,0.0,0.19047619047619047,0.21428571428571427,0.23809523809523808
43-5053,"Postal service mail sorters, processors, and processing machine operators",106.4,97.5,-8.4,7.8,56530.0,No formal educational credential,107.9,97.7,-9.4,8.9,both_vintages,1.0,-1.185001,0.1,0.1,0.1,0.05,0.125,0.2,0.0,14.0,4.217142857142857,0.0,0.14285714285714285,0.14285714285714285,0.14285714285714285
43-5061,"Production, planning, and expediting clerks",388.8,381.7,-1.8,34.1,57770.0,High school diploma or equivalent,377.9,396.8,5.0,44.8,both_vintages,-6.8,0.6999103,0.2692307692307693,0.5961538461538461,0.9230769230769232,0.1538461538461538,0.5192307692307693,0.8846153846153847,0.0934,17.0,3.7570588235294116,0.0252661158790348,0.29411764705882354,0.6176470588235294,0.9411764705882353
43-5071,"Shipping, receiving, and inventory clerks",862.2,795.8,-7.7,69.3,43190.0,High school diploma or equivalent,814.3,757.2,-7.0,80.7,both_vintages,-0.7000000000000002,-0.7463213,0.2857142857142857,0.5,0.7142857142857142,0.1904761904761904,0.3571428571428571,0.5238095238095237,0.0,11.0,3.919090909090909,0.0063678828638217,0.2727272727272727,0.5,0.7272727272727273
43-5111,"Weighers, measurers, checkers, and samplers, recordkeeping",49.8,47.4,-4.8,5.3,45650.0,High school diploma or equivalent,55.9,56.0,0.1,6.4,both_vintages,-4.8999999999999995,-0.1860789,0.2068965517241379,0.293103448275862,0.3793103448275862,0.1724137931034483,0.2758620689655172,0.3793103448275862,0.0,18.0,4.027222222222222,0.0,0.1111111111111111,0.2222222222222222,0.3333333333333333
43-6011,Executive secretaries and executive administrative assistants,502.8,494.9,-1.6,50.0,74260.0,High school diploma or equivalent,508.0,405.4,-20.2,42.3,both_vintages,18.599999999999998,1.079643,0.3783783783783784,0.6486486486486487,0.918918918918919,0.6216216216216217,0.7432432432432433,0.8648648648648649,0.2336,22.0,3.8595454545454544,0.191241901490906,0.36363636363636365,0.6363636363636364,0.9090909090909091
43-6012,Legal secretaries and administrative assistants,156.3,147.3,-5.8,19.6,54140.0,High school diploma or equivalent,157.8,127.5,-19.2,14.6,both_vintages,13.399999999999999,1.014541,0.3913043478260869,0.6956521739130435,1.0,0.5217391304347826,0.7608695652173912,1.0,0.0,14.0,3.9692857142857143,0.0099626554482372,0.35714285714285715,0.6785714285714286,1.0
43-6013,Medical secretaries and administrative assistants,850.0,885.3,4.2,85.9,44640.0,High school diploma or equivalent,672.3,725.8,8.0,85.8,both_vintages,-3.8,1.217982,0.3333333333333333,0.6666666666666666,1.0,0.3703703703703703,0.611111111111111,0.8518518518518519,0.3623,15.0,4.354,0.0499159850293124,0.4,0.7,1.0
43-6014,"Secretaries and administrative assistants, except legal, medical, and executive",1944.0,1913.2,-1.6,202.8,46290.0,High school diploma or equivalent,2075.6,1868.0,-10.0,211.2,both_vintages,8.4,1.099056,0.3846153846153846,0.6442307692307693,0.903846153846154,0.3653846153846154,0.5673076923076923,0.7692307692307693,0.4528,31.0,3.7761290322580647,0.5626332633550931,0.3225806451612903,0.6129032258064516,0.9032258064516129
43-9021,Data entry keyers,141.6,104.9,-25.9,9.5,39850.0,High school diploma or equivalent,155.9,117.4,-24.7,13.1,both_vintages,-1.1999999999999993,0.3108081,0.8571428571428571,0.8928571428571428,0.9285714285714284,0.2142857142857142,0.4999999999999999,0.7857142857142857,0.6707,9.0,4.275555555555555,0.0073949607450833,0.7777777777777778,0.8333333333333334,0.8888888888888888
43-9022,Word processors and typists,40.0,25.6,-36.1,2.2,47850.0,High school diploma or equivalent,46.1,28.5,-38.2,3.1,both_vintages,2.1000000000000014,0.6219606,0.7027027027027027,0.7432432432432433,0.7837837837837838,0.1891891891891892,0.4864864864864865,0.7837837837837838,0.2385,19.0,3.91421052631579,0.3599907973821835,0.6842105263157895,0.7368421052631579,0.7894736842105263
43-9031,Desktop publishers,5.0,4.4,-12.4,0.4,53620.0,Associate's degree,9.5,8.2,-13.7,0.9,both_vintages,1.299999999999999,0.3437743,0.3225806451612903,0.6451612903225806,0.967741935483871,0.032258064516129,0.4838709677419355,0.935483870967742,0.464,18.0,4.098888888888889,0.1833334018051917,0.3333333333333333,0.6388888888888888,0.9444444444444444
43-9041,Insurance claims and policy processing clerks,256.7,247.2,-3.7,20.3,48450.0,High school diploma or equivalent,247.8,242.0,-2.3,24.6,both_vintages,-1.4000000000000004,1.240201,0.6666666666666666,0.8333333333333333,1.0,0.2619047619047618,0.5119047619047619,0.7619047619047619,0.1467,25.0,4.281428571428571,0.0668627700701285,0.68,0.84,1.0
43-9051,"Mail clerks and mail machine operators, except postal service",67.4,62.9,-6.6,6.9,38150.0,High school diploma or equivalent,74.2,69.2,-6.8,8.9,both_vintages,0.20000000000000018,-0.8184676,0.1081081081081081,0.2162162162162162,0.3243243243243243,0.054054054054054,0.1216216216216216,0.1891891891891892,0.0,26.0,3.981923076923077,0.0,0.15384615384615385,0.2692307692307692,0.38461538461538464
43-9061,"Office clerks, general",2646.0,2468.2,-6.7,282.4,43630.0,High school diploma or equivalent,2751.8,2621.1,-4.8,325.4,both_vintages,-1.9000000000000004,0.9888986,0.3636363636363636,0.5757575757575758,0.7878787878787878,0.2121212121212121,0.5,0.7878787878787878,0.4504,20.0,3.7920000000000003,0.8189919025179837,0.4,0.575,0.75
43-9071,"Office machine operators, except computer",25.5,21.6,-15.2,2.8,39020.0,High school diploma or equivalent,34.3,29.9,-12.8,4.3,both_vintages,-2.3999999999999986,-0.5171404,0.2941176470588235,0.3970588235294117,0.5,0.0,0.1764705882352941,0.3529411764705882,0.0239,18.0,3.993333333333333,0.041391238614841494,0.2777777777777778,0.3888888888888889,0.5
43-9081,Proofreaders and copy markers,12.0,11.9,-0.6,1.9,49210.0,Bachelor's degree,10.5,10.7,2.4,1.5,both_vintages,-3.0,1.288375,0.95,0.975,1.0,0.2,0.6000000000000001,1.0,0.1781,11.0,4.180909090909091,0.0334827389291274,0.9090909090909091,0.9545454545454546,1.0
43-9111,Statistical assistants,6.5,6.3,-2.5,0.8,51440.0,Bachelor's degree,8.5,8.6,1.7,0.9,both_vintages,-4.2,1.389965,0.8260869565217391,0.8913043478260869,0.9565217391304348,0.3478260869565217,0.6739130434782609,1.0,0.5099,14.0,4.1850000000000005,0.3645099400597346,0.7142857142857143,0.8214285714285714,0.9285714285714286
43-9199,"Office and administrative support workers, all other",232.9,214.8,-7.8,21.3,46040.0,High school diploma or equivalent,176.7,164.8,-6.7,19.0,both_vintages,-1.0999999999999996,,,,,,,,,,,,,,
45-1011,"First-line supervisors of farming, fishing, and forestry workers",65.4,67.0,2.5,8.5,59330.0,High school diploma or equivalent,53.3,56.7,6.4,8.2,both_vintages,-3.9000000000000004,-0.4791843,0.1403508771929824,0.2807017543859649,0.4210526315789473,0.0,0.1578947368421052,0.3157894736842105,0.0,30.0,3.924074074074074,0.0,0.13333333333333333,0.2833333333333333,0.43333333333333335
45-2011,Agricultural inspectors,14.7,14.9,1.5,2.2,50990.0,Bachelor's degree,14.1,14.2,0.5,2.5,both_vintages,1.0,0.1704867,0.0833333333333333,0.2916666666666666,0.5,0.125,0.2916666666666666,0.4583333333333333,0.0,16.0,4.264375,0.008216623050092499,0.125,0.25,0.375
45-2021,Animal breeders,7.9,8.1,2.4,1.2,52000.0,High school diploma or equivalent,7.3,7.6,4.3,1.2,both_vintages,-1.9,-1.044292,0.0909090909090909,0.1666666666666666,0.2424242424242424,0.0303030303030303,0.0757575757575757,0.1212121212121212,0.0,21.0,3.9780952380952384,0.0020541557625231,0.09523809523809523,0.16666666666666666,0.23809523809523808
45-2041,"Graders and sorters, agricultural products",38.9,36.8,-5.4,5.1,35430.0,No formal educational credential,35.1,34.8,-0.8,5.2,both_vintages,-4.6000000000000005,-1.370968,0.1,0.1,0.1,0.0,0.05,0.1,0.0,5.0,4.434,0.0,0.2,0.2,0.2
45-2091,Agricultural equipment operators,65.2,70.3,7.7,10.5,42580.0,No formal educational credential,66.6,74.7,12.1,12.1,both_vintages,-4.3999999999999995,-1.145156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,4.152352941176471,0.0,0.0,0.0,0.0
45-2092,"Farmworkers and laborers, crop, nursery, and greenhouse",504.8,488.1,-3.3,71.7,35690.0,No formal educational credential,562.9,575.7,2.3,92.6,both_vintages,-5.6,-1.601349,0.0714285714285714,0.1428571428571428,0.2142857142857142,0.0,0.0714285714285714,0.1428571428571428,0.0203,27.0,3.6076923076923078,0.066349231129498,0.07407407407407407,0.16666666666666666,0.25925925925925924
45-2093,"Farmworkers, farm, ranch, and aquacultural animals",224.6,213.4,-5.0,31.2,36150.0,No formal educational credential,228.5,213.6,-6.5,34.0,both_vintages,1.5,-1.108432,0.0,0.0625,0.125,0.0,0.078125,0.15625,0.0,19.0,4.072631578947369,0.001951447974397,0.0,0.07894736842105263,0.15789473684210525
45-2099,"Agricultural workers, all other",10.1,10.3,2.3,1.5,40390.0,No formal educational credential,11.6,12.1,4.9,2.0,both_vintages,-2.6000000000000005,,,,,,,,,,,,,,
45-3031,Fishing and hunting workers,21.9,20.9,-4.6,2.8,,No formal educational credential,28.6,29.2,2.1,4.4,both_vintages,-6.699999999999999,,0.0,0.043859649122807,0.087719298245614,0.0,0.0087719298245614,0.0175438596491228,,29.0,4.200344827586207,0.0,0.0,0.05172413793103448,0.10344827586206896
45-4011,Forest and conservation workers,10.8,10.3,-4.7,2.0,43680.0,High school diploma or equivalent,13.1,12.7,-3.4,2.3,both_vintages,-1.3000000000000003,-1.064205,0.0434782608695652,0.0434782608695652,0.0434782608695652,0.0,0.0652173913043478,0.1304347826086956,0.0,17.0,3.3182352941176467,0.0,0.058823529411764705,0.058823529411764705,0.058823529411764705
45-4021,Fallers,5.6,5.2,-7.3,0.7,53900.0,High school diploma or equivalent,5.6,5.1,-9.1,0.8,both_vintages,1.7999999999999998,-1.795407,0.0,0.03125,0.0625,0.125,0.125,0.125,0.0,18.0,4.198333333333334,0.0,0.0,0.027777777777777776,0.05555555555555555
45-4022,Logging equipment operators,30.9,30.5,-1.4,4.2,49210.0,High school diploma or equivalent,34.3,33.2,-3.3,5.2,both_vintages,1.9,-1.003702,0.1875,0.1875,0.1875,0.0,0.0625,0.125,0.0,9.0,3.968888888888889,0.0,0.2222222222222222,0.2222222222222222,0.2222222222222222
45-4023,Log graders and scalers,4.6,4.6,-0.7,0.6,46710.0,High school diploma or equivalent,4.5,4.6,3.5,0.7,both_vintages,-4.2,-0.4768305,0.0,0.2105263157894736,0.4210526315789473,0.0,0.1578947368421052,0.3157894736842105,0.0,12.0,4.275833333333334,0.0,0.0,0.16666666666666666,0.3333333333333333
45-4029,"Logging workers, all other",3.1,3.0,-4.7,0.4,52000.0,High school diploma or equivalent,4.2,3.8,-7.9,0.6,both_vintages,3.2,,,,,,,,,,,,,,
